4043,male,0.980000,Colin
264,male,0.990000,Richard
265,female,1.000000,Amy-Jane
266,male,0.850000,Nicola
267,male,0.990000,Derek
268,male,0.990000,Jeremy
3839,male,0.980000,Jim
273,none,,corrections
269,male,0.990000,Matt
270,male,0.990000,John
271,female,0.950000,Dawn
272,male,0.950000,Ed
3840,female,0.990000,Veronica
5011,male,0.990000,John
274,male,0.990000,Paul
275,male,0.810000,Charlie
276,male,0.990000,Mark
277,male,0.850000,Cal
278,female,0.980000,Sara
279,male,0.980000,Simon
280,female,0.990000,Virginia
281,none,1.000000,Letters
282,male,0.980000,Phil
283,male,0.980000,Rob
3841,female,0.980000,Sarah
285,male,0.500000,Carey
286,male,0.980000,Jim
287,female,0.970000,Susie
288,male,0.990000,Paul
289,male,0.990000,Derek
290,male,0.990000,Mark
291,male,0.990000,Richard
292,female,0.980000,Kate
293,female,0.970000,Claire
294,male,0.990000,Paul
295,male,0.980000,Phil
296,male,0.900000,Alex
297,male,0.850000,Nicola
298,female,1.000000,Amy-Jane
299,male,0.950000,Ed
300,male,0.990000,Paul
301,male,0.990000,Derek
302,male,0.990000,Matt
303,male,0.990000,John
304,female,0.980000,Sara
5143,male,0.990000,Paul
305,male,0.980000,Simon
306,female,0.990000,Virginia
307,male,0.980000,Phil
308,male,0.990000,Mark
309,male,0.850000,Cal
3842,female,0.990000,Virginia
5229,male,0.980000,Phil
310,male,0.980000,Jim
311,female,0.970000,Susie
312,male,0.990000,Paul
313,male,0.990000,Derek
314,male,0.980000,Rob
3843,male,0.980000,Roger
4044,male,0.940000,Ray
315,male,0.500000,Carey
316,female,0.980000,Ella
317,female,0.970000,Claire
318,male,0.990000,Paul
319,male,0.980000,Phil
5353,female,0.990000,Veronica
320,male,0.990000,Mark
321,male,0.990000,Richard
322,male,0.930000,Robin
323,female,0.970000,Susie
324,male,0.950000,Ed
325,male,0.990000,Derek
326,male,0.980000,Simon
327,none,1.000000,Letters
328,male,0.990000,Matt
329,female,1.000000,Amy-Jane
2788,male,0.990000,Paul
330,male,0.990000,John
331,female,0.980000,Kate
332,female,0.990000,Virginia
333,male,0.980000,Phil
334,male,0.990000,Mark
3844,male,0.980000,Tony
335,male,0.500000,Carey
336,female,0.980000,Sara
337,male,0.980000,Donald
338,male,0.990000,Paul
339,male,0.990000,Derek
3845,female,0.980000,Helen
340,male,0.980000,Rob
341,female,0.990000,Mary
342,male,0.980000,Jim
343,female,0.970000,Susie
344,male,0.990000,Paul
3846,male,0.990000,Derek
345,male,0.980000,Phil
346,male,0.990000,Mark
347,male,0.990000,Richard
348,female,0.950000,Dawn
349,female,0.970000,Claire
3847,male,0.980000,Colin
350,male,0.990000,Derek
351,male,0.990000,Paul
352,male,0.990000,Matt
353,male,0.990000,John
354,male,0.810000,Charlie
3848,male,0.940000,Ray
355,male,0.950000,Ed
364,none,,empty
356,male,0.980000,Phil
357,female,0.990000,Virginia
358,male,0.990000,Mark
359,male,0.980000,Donald
4719,male,0.990000,Paul
360,male,0.980000,Simon
361,female,0.970000,Claire
362,male,0.990000,Derek
363,male,0.990000,Paul
3849,male,0.990000,Paul
371,none,,empty
365,male,0.980000,Rob
366,female,0.970000,Louise
367,male,0.980000,Jim
368,female,0.970000,Susie
369,male,0.980000,Phil
4826,male,0.980000,Tony
370,male,0.990000,Paul
372,male,0.990000,Mark
373,male,0.500000,Carey
374,female,0.980000,Sara
2819,female,0.990000,Virginia
375,male,0.980000,Simon
376,male,0.990000,Richard
377,female,0.990000,Virginia
378,male,0.900000,Hadley
379,male,0.990000,Mark
380,male,0.990000,John
381,female,1.000000,Amy-Jane
382,male,0.950000,Ed
383,male,0.990000,Derek
384,male,0.990000,Paul
385,male,0.990000,Matt
386,male,0.810000,Charlie
387,female,0.980000,Kate
388,female,0.970000,Claire
389,male,0.980000,Phil
390,female,0.990000,Virginia
391,male,0.990000,Mark
392,male,0.990000,Tom
393,male,0.980000,Jim
394,none,1.000000,Letters
3850,male,0.990000,John
395,female,0.970000,Susie
396,male,0.990000,Derek
397,male,0.990000,Paul
398,male,0.980000,Rob
399,male,0.500000,Carey
5657,female,0.990000,Virginia
400,female,0.930000,Emma
401,male,0.990000,Matt
402,male,0.980000,Phil
403,male,0.990000,Paul
404,male,0.990000,Mark
3851,male,0.990000,Mark
405,female,0.980000,Sara
406,male,0.980000,Jim
407,male,0.950000,Ed
408,male,0.990000,Derek
409,male,0.990000,Paul
4045,female,0.990000,Virginia
417,none,,corrections
410,male,0.990000,John
411,female,1.000000,Amy-Jane
412,female,0.970000,Claire
413,male,0.980000,Phil
414,female,0.990000,Virginia
4838,male,0.980000,Tony
416,male,0.990000,Mark
418,male,0.900000,Alex
419,male,0.980000,Simon
420,male,0.990000,Richard
421,female,0.970000,Susie
422,none,1.000000,Letters
423,male,0.990000,Derek
424,male,0.990000,Paul
425,male,0.980000,Rob
3278,male,0.990000,Graham
426,male,0.990000,Richard
427,male,0.980000,Jim
428,male,0.980000,Phil
429,female,0.980000,Sara
435,none,,corrections
438,none,,empty
430,male,0.990000,Paul
3287,male,0.990000,Paul
431,male,0.990000,Tom
432,male,0.500000,Carey
433,male,0.810000,Charlie
434,female,0.970000,Susie
3915,female,0.990000,Veronica
436,female,0.990000,Mary
437,female,0.950000,Dawn
439,male,0.990000,Matt
440,male,0.990000,John
1335,none,1.000000,Letters
441,male,0.990000,Mark
442,male,0.990000,Paul
443,male,0.990000,Derek
444,female,0.990000,Virginia
445,male,0.950000,Ed
446,male,0.990000,John
447,male,0.980000,Simon
448,female,0.970000,Claire
449,male,0.980000,Phil
450,male,0.990000,Mark
3916,female,0.980000,Sarah
451,male,0.980000,Rob
452,male,0.500000,Carey
453,male,0.980000,Jim
454,female,0.970000,Susie
455,none,1.000000,Letters
456,male,0.990000,Derek
457,male,0.990000,Paul
458,male,0.930000,Robin
459,female,0.980000,Ella
460,male,0.980000,Simon
4850,male,0.980000,Tony
461,female,1.000000,Amy-Jane
462,none,1.000000,Letters
463,male,0.980000,Phil
464,female,0.990000,Virginia
465,male,0.990000,Mark
3852,male,0.990000,Nicholas
466,male,0.980000,Donald
467,male,0.990000,Matt
468,male,0.950000,Ed
469,male,0.990000,Derek
470,male,0.990000,Paul
471,female,0.670000,Vivien
472,male,0.990000,John
473,male,0.990000,Richard
474,female,0.970000,Claire
475,male,0.980000,Phil
476,female,0.990000,Virginia
477,none,1.000000,Letters
478,male,0.990000,Mark
479,male,0.990000,John
480,male,0.980000,Jim
3853,female,0.990000,Christine
4862,male,0.980000,Roger
481,female,0.970000,Susie
482,male,0.990000,Derek
483,male,0.990000,Paul
484,male,0.980000,Rob
485,male,0.810000,Charlie
3864,male,0.990000,Mark
4863,male,0.980000,Tony
486,female,0.990000,Mary
487,female,0.980000,Sara
488,male,0.980000,Phil
489,male,0.990000,Paul
490,male,0.990000,Mark
5658,male,0.990000,John
492,none,,corrections
491,male,0.500000,Carey
493,female,0.970000,Susie
494,male,0.950000,Ed
505,male,0.990000,John
495,male,0.990000,Derek
496,male,0.990000,Paul
497,male,0.990000,Matt
498,male,0.990000,John
499,male,0.980000,Jim
500,female,0.970000,Claire
501,male,0.980000,Phil
502,female,0.990000,Virginia
503,male,0.990000,Mark
504,female,0.980000,Sophie
506,male,0.980000,Simon
507,female,0.970000,Susie
508,male,0.990000,Derek
509,male,0.990000,Paul
510,male,0.980000,Rob
3865,male,0.980000,Jim
511,male,0.900000,Alex
512,male,0.980000,Jim
513,male,0.990000,Tom
514,male,0.980000,Phil
515,male,0.990000,Paul
516,male,0.990000,Mark
517,male,0.500000,Carey
518,male,0.850000,Cal
519,male,0.930000,Robin
520,male,0.980000,Donald
3866,female,0.990000,Veronica
521,female,0.990000,Virginia
522,male,0.990000,Matt
523,male,0.990000,John
524,female,1.000000,Amy-Jane
525,male,0.950000,Ed
526,male,0.990000,Derek
527,male,0.990000,Paul
528,male,0.990000,Mark
529,male,0.990000,John
530,male,0.980000,Simon
3917,female,0.990000,Virginia
531,female,0.970000,Claire
532,male,0.980000,Phil
533,female,0.990000,Virginia
534,male,0.980000,Rob
535,female,0.980000,Ella
3867,female,0.980000,Sarah
537,male,0.980000,Jim
538,female,0.970000,Susie
539,male,0.000000,Derek
540,male,0.990000,Paul
541,male,0.990000,Mark
3868,male,0.990000,Paul
542,male,0.500000,Carey
543,male,0.930000,Robin
544,female,0.980000,Sara
545,male,0.980000,Phil
546,male,0.990000,Paul
547,female,0.950000,Dawn
548,male,0.990000,John
549,male,0.980000,Simon
550,male,0.950000,Ed
551,male,0.990000,Derek
4874,male,0.980000,Roger
552,male,1.000000,Letters
553,male,0.990000,Paul
554,male,0.990000,Matt
555,male,0.990000,John
556,female,0.990000,Virginia
3869,male,0.980000,Roger
557,female,0.970000,Claire
558,male,0.980000,Phil
559,male,0.990000,Richard
560,male,0.990000,Mark
561,male,0.990000,John
562,male,0.980000,Jim
563,female,0.970000,Susie
564,none,1.000000,Letters
565,male,0.990000,Derek
566,female,0.670000,Vivien
3870,male,0.980000,Tony
567,male,0.980000,Rob
568,male,0.900000,Alex
569,female,0.980000,Kate
570,male,0.980000,Tony
571,male,0.980000,Phil
572,male,0.990000,Paul
573,male,0.990000,Mark
574,male,0.500000,Carey
575,male,0.980000,Jim
576,male,0.990000,Matt
3871,male,0.990000,Derek
577,male,0.990000,Derek
578,male,0.990000,John
579,female,0.970000,Susie
580,male,0.810000,Charlie
591,male,0.980000,Rob
581,female,1.000000,Amy-Jane
582,male,0.950000,Ed
583,male,0.980000,Phil
584,female,0.990000,Virginia
585,male,0.990000,Mark
3872,male,0.980000,Colin
586,male,0.990000,John
587,male,0.980000,Simon
588,female,0.970000,Claire
589,male,0.990000,Derek
590,male,0.990000,Paul
592,male,0.980000,Tony
593,male,0.980000,Jim
594,female,0.970000,Susie
595,male,0.980000,Phil
596,male,0.990000,Paul
597,male,0.990000,Mark
598,none,1.000000,Letters
599,male,0.500000,Carey
600,male,0.990000,Tom
601,female,0.980000,Sara
3883,male,0.990000,Graham
605,none,,corrections
602,male,0.990000,John
603,female,0.990000,Virginia
604,female,1.000000,Amy-Jane
606,male,0.900000,Alex
607,female,0.950000,Karen
608,male,0.950000,Ed
609,male,0.990000,Derek
610,male,0.990000,Paul
611,male,0.990000,Matt
612,male,0.990000,John
613,male,0.980000,Simon
614,female,0.970000,Claire
615,male,0.980000,Phil
616,none,1.000000,Letters
3884,male,0.980000,Colin
617,female,0.990000,Virginia
618,male,0.990000,Mark
619,male,0.990000,Graham
620,male,0.980000,Jim
621,female,0.970000,Susie
3156,female,0.990000,Christine
622,male,0.990000,Derek
623,male,0.990000,Paul
624,male,0.980000,Rob
625,male,0.850000,Cal
626,male,0.500000,Carey
1490,male,0.990000,Graham
627,female,0.950000,Dawn
628,male,0.980000,Phil
629,male,0.990000,Paul
630,male,0.990000,Mark
631,male,0.980000,Tony
632,male,0.980000,Simon
633,male,0.950000,Ed
634,male,0.990000,Derek
635,male,0.990000,Paul
636,male,0.990000,Matt
3918,male,0.980000,Roger
637,male,0.990000,John
638,female,0.980000,Sara
639,female,0.970000,Claire
640,male,0.980000,Phil
641,female,0.990000,Virginia
3919,male,0.980000,Tony
642,male,0.990000,Mark
643,male,0.990000,John
644,male,0.980000,Jim
645,female,0.970000,Susie
646,male,0.990000,Derek
647,male,0.990000,Paul
648,none,1.000000,Letters
649,male,0.980000,Rob
650,male,0.990000,Richard
651,female,1.000000,Amy-Jane
3920,male,0.990000,Derek
652,male,0.930000,Robin
653,none,1.000000,Letters
654,male,0.980000,Phil
655,male,0.990000,Paul
656,male,0.990000,Mark
657,male,0.500000,Carey
658,male,0.980000,Jim
659,female,0.970000,Susie
660,male,0.950000,Ed
661,male,0.990000,Paul
3921,male,0.980000,Colin
662,male,0.990000,Matt
663,male,0.980000,Simon
664,female,1.000000,Amy-Jane
665,male,0.980000,Tony
666,male,0.990000,Derek
667,female,0.990000,Virginia
668,male,0.990000,Mark
669,male,0.990000,John
670,male,0.990000,John
671,female,0.970000,Claire
672,male,0.980000,Phil
673,male,0.990000,Paul
674,male,0.980000,Rob
675,female,0.950000,Dawn
682,none,,corrections
676,male,0.980000,Jim
3945,male,0.980000,Colin
677,female,0.970000,Susie
678,male,0.990000,Derek
679,male,0.990000,Paul
680,male,0.990000,Mark
681,male,0.500000,Carey
687,none,1.000000,Letters
683,male,0.850000,Cal
684,female,0.980000,Sara
689,none,,corrections
693,none,,corrections
685,male,0.980000,Jim
686,male,0.980000,Phil
3956,male,0.990000,Graham
688,male,0.990000,Paul
690,female,0.970000,Susie
691,male,0.980000,Simon
692,male,0.990000,John
3957,male,0.980000,Colin
694,male,0.990000,Matt
695,male,1.000000,Letters
696,male,0.990000,Derek
697,female,0.990000,Virginia
698,male,0.990000,Mark
699,female,0.670000,Vivien
700,male,1.000000,Letters
701,male,0.990000,Graham
702,male,0.950000,Ed
703,male,0.980000,Phil
4046,male,0.990000,John
704,male,0.990000,Paul
705,male,0.980000,Rob
706,male,0.810000,Charlie
